   Time:sec   Load:kgf  Stroke:mm     Spare1     Spare2
  422.74500     85.918  140.90099    0.00000    0.00000
  422.90500     85.919  140.95329    0.00000    0.00000
  423.06000     85.919  141.00502    0.00000    0.00000
  423.20999     85.919  141.05540    0.00000    0.00000
  423.35999     85.919  141.10637    0.00000    0.00000
  423.51999     85.919  141.15831    0.00000    0.00000
  423.67001     85.919  141.20833    0.00000    0.00000
  423.82001     85.919  141.25847    0.00000    0.00000
  423.97000     85.919  141.30833    0.00000    0.00000
  424.12000     85.919  141.35921    0.00000    0.00000
  424.28000     85.919  141.41196    0.00000    0.00000
  424.42999     85.919  141.46295    0.00000    0.00000
  424.58499     85.919  141.51428    0.00000    0.00000
  424.73999     85.919  141.56516    0.00000    0.00000
  424.89499     85.919  141.61786    0.00000    0.00000
  425.04999     85.919  141.66895    0.00000    0.00000
  425.20499     85.919  141.71991    0.00000    0.00000
  425.35501     85.919  141.76981    0.00000    0.00000
  425.50500     85.919  141.81987    0.00000    0.00000
  425.65500     85.919  141.87128    0.00000    0.00000
  425.81000     85.919  141.92227    0.00000    0.00000
  425.96500     85.919  141.97375    0.00000    0.00000
  426.12000     85.919  142.02513    0.00000    0.00000
  426.27499     85.919  142.07718    0.00000    0.00000
  426.42999     85.919  142.12920    0.00000    0.00000
  426.58499     85.919  142.18011    0.00000    0.00000
  426.73499     85.919  142.23103    0.00000    0.00000
  426.89499     85.919  142.28374    0.00000    0.00000
  427.04999     85.919  142.33482    0.00000    0.00000
  427.18500     85.919  142.38106    0.00000    0.00000
  427.34000     85.919  142.43205    0.00000    0.00000
  427.49500     85.919  142.48318    0.00000    0.00000
  427.64999     85.919  142.53511    0.00000    0.00000
  427.80499     85.919  142.58676    0.00000    0.00000
  427.95499     85.919  142.63768    0.00000    0.00000
  428.10999     85.919  142.68867    0.00000    0.00000
  428.26501     85.919  142.74005    0.00000    0.00000
  428.41501     85.919  142.78995    0.00000    0.00000
  428.56500     85.919  142.83997    0.00000    0.00000
  428.71500     85.919  142.89105    0.00000    0.00000
  428.87000     85.919  142.94193    0.00000    0.00000
  429.02499     85.919  142.99460    0.00000    0.00000
  429.17999     85.919  143.04559    0.00000    0.00000
  429.33499     85.919  143.09692    0.00000    0.00000
  429.48999     85.919  143.14799    0.00000    0.00000
  429.64499     85.918  143.20062    0.00000    0.00000
  429.79999     85.918  143.25159    0.00000    0.00000
  429.94501     85.916  143.29994    0.00000    0.00000
  430.09500     85.913  143.34987    0.00000    0.00000
  430.24500     85.907  143.40083    0.00000    0.00000
  430.40500     85.898  143.45444    0.00000    0.00000
  430.56000     85.891  143.50548    0.00000    0.00000
  430.71500     85.888  143.55688    0.00000    0.00000
  430.87000     85.886  143.60780    0.00000    0.00000
  431.02499     85.884  143.65977    0.00000    0.00000
  431.17999     85.882  143.71143    0.00000    0.00000
  431.32999     85.879  143.76251    0.00000    0.00000
  431.48499     85.878  143.81351    0.00000    0.00000
  431.63501     85.878  143.86340    0.00000    0.00000
  431.79001     85.877  143.91473    0.00000    0.00000
  431.94000     85.876  143.96480    0.00000    0.00000
  432.09000     85.875  144.01567    0.00000    0.00000
  432.24500     85.874  144.06732    0.00000    0.00000
  432.39999     85.872  144.11934    0.00000    0.00000
  432.55499     85.871  144.17075    0.00000    0.00000
  432.70999     85.869  144.22171    0.00000    0.00000
  432.85999     85.866  144.27263    0.00000    0.00000
  433.01999     85.859  144.32529    0.00000    0.00000
  433.17499     85.852  144.37637    0.00000    0.00000
  433.32501     85.847  144.42635    0.00000    0.00000
  433.47501     85.844  144.47629    0.00000    0.00000
  433.62500     85.843  144.52628    0.00000    0.00000
  433.78000     85.841  144.57870    0.00000    0.00000
  433.93500     85.839  144.62965    0.00000    0.00000
  434.09000     85.836  144.68118    0.00000    0.00000
  434.23999     85.831  144.73186    0.00000    0.00000
  434.39499     85.826  144.78456    0.00000    0.00000
  434.54999     85.824  144.83492    0.00000    0.00000
  434.70499     85.824  144.88657    0.00000    0.00000
  434.85501     85.824  144.93651    0.00000    0.00000
  435.01001     85.822  144.98787    0.00000    0.00000
  435.16000     85.821  145.03793    0.00000    0.00000
  435.31000     85.820  145.08951    0.00000    0.00000
  435.46500     85.820  145.14079    0.00000    0.00000
  435.62000     85.820  145.19186    0.00000    0.00000
  435.77499     85.820  145.24388    0.00000    0.00000
  435.92999     85.820  145.29485    0.00000    0.00000
  436.08499     85.820  145.34637    0.00000    0.00000
  436.23499     85.820  145.39737    0.00000    0.00000
  436.39499     85.820  145.44983    0.00000    0.00000
  436.54501     85.820  145.49969    0.00000    0.00000
  436.69501     85.820  145.54971    0.00000    0.00000
  436.84500     85.821  145.59982    0.00000    0.00000
  436.99500     85.821  145.65077    0.00000    0.00000
  437.15500     85.821  145.70345    0.00000    0.00000
  437.30499     85.821  145.75432    0.00000    0.00000
  437.45999     85.821  145.80531    0.00000    0.00000
  437.61499     85.822  145.85672    0.00000    0.00000
  437.76999     85.822  145.90871    0.00000    0.00000
  437.92499     85.823  145.96060    0.00000    0.00000
  438.07999     85.824  146.01155    0.00000    0.00000
  438.23499     85.825  146.06357    0.00000    0.00000
  438.39499     85.828  146.11636    0.00000    0.00000
  438.54501     85.833  146.16626    0.00000    0.00000
  438.69000     85.840  146.21457    0.00000    0.00000
  438.84000     85.847  146.26566    0.00000    0.00000
  438.99500     85.850  146.31665    0.00000    0.00000
  439.14999     85.851  146.36925    0.00000    0.00000
  439.30499     85.853  146.42017    0.00000    0.00000
  439.45999     85.855  146.47153    0.00000    0.00000
  439.60999     85.857  146.52264    0.00000    0.00000
  439.76999     85.861  146.57442    0.00000    0.00000
  439.92001     85.866  146.62444    0.00000    0.00000
  440.07001     85.869  146.67455    0.00000    0.00000
  440.22000     85.872  146.72444    0.00000    0.00000
  440.37000     85.875  146.77548    0.00000    0.00000
  440.53000     85.877  146.82806    0.00000    0.00000
  440.67999     85.880  146.87920    0.00000    0.00000
  440.83499     85.883  146.93056    0.00000    0.00000
  440.98999     85.886  146.98143    0.00000    0.00000
  441.14499     85.891  147.03406    0.00000    0.00000
  441.29999     85.895  147.08507    0.00000    0.00000
  441.45499     85.899  147.13609    0.00000    0.00000
  441.60501     85.903  147.18604    0.00000    0.00000
  441.75500     85.905  147.23595    0.00000    0.00000
  441.90500     85.907  147.28702    0.00000    0.00000
  442.06000     85.909  147.33810    0.00000    0.00000
  442.21500     85.911  147.38930    0.00000    0.00000
  442.37000     85.914  147.44099    0.00000    0.00000
  442.52499     85.920  147.49297    0.00000    0.00000
  442.67499     85.926  147.54405    0.00000    0.00000
  442.82999     85.930  147.59509    0.00000    0.00000
  442.98001     85.932  147.64426    0.00000    0.00000
  443.13000     85.933  147.69427    0.00000    0.00000
  443.28000     85.935  147.74532    0.00000    0.00000
  443.42999     85.936  147.79521    0.00000    0.00000
  443.58499     85.938  147.84613    0.00000    0.00000
  443.73999     85.940  147.89795    0.00000    0.00000
  443.89499     85.941  147.94989    0.00000    0.00000
  444.04999     85.942  148.00125    0.00000    0.00000
  444.20001     85.942  148.05115    0.00000    0.00000
  444.35001     85.943  148.10126    0.00000    0.00000
  444.50000     85.945  148.15128    0.00000    0.00000
  444.65500     85.950  148.20312    0.00000    0.00000
  444.81000     85.955  148.25478    0.00000    0.00000
  444.95999     85.959  148.30586    0.00000    0.00000
  445.11499     85.962  148.35681    0.00000    0.00000
  445.27499     85.963  148.40916    0.00000    0.00000
  445.42499     85.965  148.46004    0.00000    0.00000
  445.57999     85.967  148.51169    0.00000    0.00000
  445.73499     85.970  148.56281    0.00000    0.00000
  445.88000     85.973  148.61108    0.00000    0.00000
  446.03000     85.977  148.66203    0.00000    0.00000
  446.18500     85.981  148.71378    0.00000    0.00000
  446.34000     85.985  148.76477    0.00000    0.00000
  446.48999     85.990  148.81572    0.00000    0.00000
  446.64999     85.993  148.86864    0.00000    0.00000
  446.80499     85.996  148.91963    0.00000    0.00000
  446.95499     85.999  148.97011    0.00000    0.00000
  447.10999     86.003  149.02159    0.00000    0.00000
  447.26501     86.007  149.07256    0.00000    0.00000
  447.40500     86.011  149.12070    0.00000    0.00000
  447.56000     86.015  149.17162    0.00000    0.00000
  447.71500     86.018  149.22295    0.00000    0.00000
  447.87000     86.020  149.27455    0.00000    0.00000
  448.02499     86.022  149.32686    0.00000    0.00000
  448.17999     86.024  149.37805    0.00000    0.00000
  448.32999     86.027  149.42894    0.00000    0.00000
  448.48499     86.033  149.48055    0.00000    0.00000
  448.64499     86.041  149.53252    0.00000    0.00000
  448.79501     86.048  149.58258    0.00000    0.00000
  448.94501     86.052  149.63257    0.00000    0.00000
  449.09500     86.053  149.68246    0.00000    0.00000
  449.24500     86.054  149.73387    0.00000    0.00000
  449.40500     86.056  149.78589    0.00000    0.00000
  449.56000     86.058  149.83749    0.00000    0.00000
  449.70999     86.064  149.88846    0.00000    0.00000
  449.86499     86.072  149.93945    0.00000    0.00000
  450.01999     86.079  149.99184    0.00000    0.00000
  450.17499     86.084  150.04288    0.00000    0.00000
  450.32501     86.088  150.09238    0.00000    0.00000
  450.47501     86.091  150.14240    0.00000    0.00000
  450.62500     86.095  150.19278    0.00000    0.00000
  450.78000     86.104  150.24472    0.00000    0.00000
  450.93500     86.114  150.29567    0.00000    0.00000
  451.09000     86.121  150.34769    0.00000    0.00000
  451.23999     86.130  150.39870    0.00000    0.00000
  451.39999     86.134  150.45079    0.00000    0.00000
  451.54999     86.138  150.50166    0.00000    0.00000
  451.70499     86.148  150.55263    0.00000    0.00000
  451.85501     86.159  150.60277    0.00000    0.00000
  452.00500     86.165  150.65271    0.00000    0.00000
  452.15500     86.171  150.70363    0.00000    0.00000
  452.31000     86.174  150.75462    0.00000    0.00000
  452.46500     86.177  150.80627    0.00000    0.00000
  452.61499     86.182  150.85727    0.00000    0.00000
  452.77499     86.191  150.90953    0.00000    0.00000
  452.92999     86.200  150.96049    0.00000    0.00000
  453.07999     86.206  151.01158    0.00000    0.00000
  453.23499     86.210  151.06323    0.00000    0.00000
  453.39001     86.212  151.11423    0.00000    0.00000
  453.54001     86.215  151.16417    0.00000    0.00000
  453.69000     86.218  151.21426    0.00000    0.00000
  453.85501     86.225  151.26894    0.00000    0.00000
  454.00500     86.230  151.31883    0.00000    0.00000
  454.15500     86.235  151.37044    0.00000    0.00000
  454.31000     86.241  151.42148    0.00000    0.00000
  454.46500     86.244  151.47247    0.00000    0.00000
  454.62000     86.248  151.52446    0.00000    0.00000
  454.77499     86.253  151.57639    0.00000    0.00000
  454.92999     86.262  151.62837    0.00000    0.00000
  455.08499     86.267  151.67944    0.00000    0.00000
  455.23499     86.270  151.72972    0.00000    0.00000
  455.39499     86.274  151.78242    0.00000    0.00000
  455.54999     86.277  151.83376    0.00000    0.00000
  455.69501     86.279  151.88243    0.00000    0.00000
  455.84500     86.283  151.93245    0.00000    0.00000
  456.00000     86.289  151.98434    0.00000    0.00000
  456.15500     86.296  152.03632    0.00000    0.00000
  456.31000     86.301  152.08769    0.00000    0.00000
  456.45999     86.306  152.13872    0.00000    0.00000
  456.61499     86.309  152.18964    0.00000    0.00000
  456.77499     86.312  152.24226    0.00000    0.00000
  456.92499     86.314  152.29327    0.00000    0.00000
  457.07999     86.317  152.34471    0.00000    0.00000
  457.23499     86.320  152.39563    0.00000    0.00000
  457.38501     86.323  152.44553    0.00000    0.00000
  457.53500     86.327  152.49564    0.00000    0.00000
  457.68500     86.331  152.54668    0.00000    0.00000
  457.84000     86.333  152.59828    0.00000    0.00000
  457.99500     86.335  152.64920    0.00000    0.00000
  458.14999     86.337  152.70151    0.00000    0.00000
  458.30499     86.340  152.75258    0.00000    0.00000
  458.45499     86.344  152.80318    0.00000    0.00000
  458.60999     86.350  152.85446    0.00000    0.00000
  458.76501     86.357  152.90546    0.00000    0.00000
  458.92001     86.360  152.95715    0.00000    0.00000
  459.07001     86.360  153.00717    0.00000    0.00000
  459.22501     86.360  153.05907    0.00000    0.00000
  459.37500     86.361  153.10909    0.00000    0.00000
  459.53000     86.362  153.16119    0.00000    0.00000
  459.67999     86.363  153.21219    0.00000    0.00000
  459.83499     86.365  153.26311    0.00000    0.00000
  459.98999     86.366  153.31435    0.00000    0.00000
  460.14499     86.366  153.36641    0.00000    0.00000
  460.29999     86.367  153.41809    0.00000    0.00000
